Geneid	Length	gene_name
ENSG00000146281.6	4703	PM20D2
ENSG00000198833.7	4164	UBE2J1
ENSG00000083099.11	8675	LYRM2
ENSG00000112159.12	18674	MDN1
ENSG00000118412.13	8147	CASP8AP2
ENSG00000135341.18	7254	MAP3K7
ENSG00000224944.2	4241	CASC6
ENSG00000135333.15	16460	EPHA7
ENSG00000172469.17	10588	MANEA
ENSG00000014123.10	4539	UFL1
ENSG00000112218.9	5967	GPR63
ENSG00000123545.6	2548	NDUFAF4
ENSG00000146263.12	21793	MMS22L
ENSG00000112234.9	8118	FBXL4
ENSG00000146267.12	11682	FAXC
ENSG00000132423.12	1448	COQ3
ENSG00000132424.17	11292	PNISR
ENSG00000228506.2	2588	RP11-98I9.4
ENSG00000123552.18	8105	USP45
ENSG00000279170.3	16113	TSTD3
ENSG00000112237.13	5610	CCNC
ENSG00000152034.11	3783	MCHR2
ENSG00000112249.14	11731	ASCC3
ENSG00000164418.22	26797	GRIK2
ENSG00000217120.1	1384	RP1-76C18.1
ENSG00000085382.12	9237	HACE1
ENSG00000203809.7	5046	LIN28B-AS1
ENSG00000112276.14	5791	BVES
ENSG00000203808.12	6707	BVES-AS1
ENSG00000085377.15	8917	PREP
ENSG00000286084.2	5518	RP3-359N14.3
ENSG00000057663.16	5655	ATG5
ENSG00000112297.18	10981	CRYBG1
ENSG00000130347.13	3185	RTN4IP1
ENSG00000130348.11	5453	QRSL1
ENSG00000235142.10	13941	LINC02532
ENSG00000272398.6	3096	CD24
ENSG00000130349.10	2294	MTRES1
ENSG00000178409.14	7085	BEND3
ENSG00000164494.12	3921	PDSS2
ENSG00000025796.14	8606	SEC63
ENSG00000272476.1	2574	RP1-191J18.66
ENSG00000081087.15	5325	OSTM1
ENSG00000112335.15	1828	SNX3
ENSG00000287044.1	4211	RP3-466I7.2
ENSG00000118689.15	7670	FOXO3
ENSG00000080546.13	5121	SESN1
ENSG00000183137.15	16918	CEP57L1
ENSG00000135535.17	6861	CD164
ENSG00000185250.16	4481	PPIL6
ENSG00000135587.9	2053	SMPD2
ENSG00000135596.18	6841	MICAL1
ENSG00000112365.5	5501	ZBTB24
ENSG00000155085.16	10099	AK9
ENSG00000112367.12	28959	FIG4
ENSG00000112290.13	3260	WASF1
ENSG00000168438.15	5955	CDC40
ENSG00000155111.15	7645	CDK19
ENSG00000123505.19	10193	AMD1
ENSG00000155115.7	921	GTF3C6
ENSG00000197498.13	3922	RPF2
ENSG00000112394.17	11237	SLC16A10
ENSG00000173214.7	18075	MFSD4B
ENSG00000009413.16	12425	REV3L
ENSG00000272356.1	4315	RP5-1112D6.8
ENSG00000231889.7	4819	TRAF3IP2-AS1
ENSG00000286616.1	1948	RP3-487J7.4
ENSG00000056972.20	7871	TRAF3IP2
ENSG00000010810.17	7411	FYN
ENSG00000074935.14	7087	TUBE1
ENSG00000203778.8	2551	FAM229B
ENSG00000112769.20	11983	LAMA4
ENSG00000277443.3	4296	MARCKS
ENSG00000196591.12	15333	HDAC2
ENSG00000228624.7	8063	HDAC2-AS2
ENSG00000111816.8	13363	FRK
ENSG00000287933.1	5637	RP11-702N8.3
ENSG00000178425.14	7307	NT5DC1
ENSG00000236326.1	421	RP3-486I3.5
ENSG00000187189.11	4112	TSPYL4
ENSG00000111817.19	19194	DSE
ENSG00000189241.8	9089	TSPYL1
ENSG00000173626.10	2831	TRAPPC3L
ENSG00000178033.6	9787	CALHM5
ENSG00000111832.13	5867	RWDD1
ENSG00000153975.10	2656	ZUP1
ENSG00000196911.11	11418	KPNA5
ENSG00000164465.19	6819	DCBLD1
ENSG00000047932.14	4628	GOPC
ENSG00000153989.8	4796	NUS1
ENSG00000111860.14	9428	CEP85L
ENSG00000111877.18	12496	MCM9
ENSG00000111875.8	2589	ASF1A
ENSG00000111885.7	5018	MAN1A1
ENSG00000146350.14	6912	TBC1D32
ENSG00000152661.9	3395	GJA1
ENSG00000025156.13	2697	HSF2
ENSG00000279453.1	2435	RP3-425C14.4
ENSG00000111897.7	3125	SERINC1
ENSG00000135549.15	3432	PKIB
ENSG00000279114.1	6430	RP3-425C14.5
ENSG00000287258.1	2553	RP3-425C14.8
ENSG00000172594.13	2349	SMPDL3A
ENSG00000235535.8	7268	TRDN-AS1
ENSG00000236548.2	12149	RNF217-AS1
ENSG00000146373.17	12887	RNF217
ENSG00000111907.21	7595	TPD52L1
ENSG00000111906.18	5888	HDDC2
ENSG00000111912.20	7647	NCOA7
ENSG00000111911.7	3325	HINT3
ENSG00000066651.20	5722	TRMT11
ENSG00000286215.1	37415	VIM2P
ENSG00000203760.9	854	CENPW
ENSG00000118518.17	3392	RNF146
ENSG00000093144.19	5676	ECHDC1
ENSG00000189367.15	9164	KIAA0408
ENSG00000214338.10	4325	SOGA3
ENSG00000152894.15	8936	PTPRK
ENSG00000226149.6	6823	RP1-69D17.4
ENSG00000146376.11	4592	ARHGAP18
ENSG00000164484.12	5858	TMEM200A
ENSG00000079819.19	10320	EPB41L2
ENSG00000118507.18	4593	AKAP7
ENSG00000112282.18	7426	MED23
ENSG00000197594.14	11423	ENPP1
ENSG00000236673.5	3017	RP11-69I8.2
ENSG00000118523.6	2338	CCN2
ENSG00000228495.2	6781	LINC01013
ENSG00000079931.15	5223	MOXD1
ENSG00000079950.14	16387	STX7
ENSG00000146409.12	2844	SLC18B1
ENSG00000112306.8	639	RPS12
ENSG00000279960.1	1896	RP5-1181K21.4
ENSG00000112319.20	14674	EYA4
ENSG00000028839.10	5039	TBPL1
ENSG00000146411.6	5572	SLC2A12
ENSG00000118515.12	9990	SGK1
ENSG00000236700.6	4418	LINC01010
ENSG00000118514.14	2858	ALDH8A1
ENSG00000112339.15	11085	HBS1L
ENSG00000118513.19	5500	MYB
ENSG00000135541.22	31596	AHI1
ENSG00000231028.9	14518	LINC00271
ENSG00000288054.1	3917	RP11-371H1.1
ENSG00000237596.7	8029	RP13-143G15.4
ENSG00000146410.12	2450	MTFR2
ENSG00000029363.17	9533	BCLAF1
ENSG00000197442.10	5263	MAP3K5
ENSG00000112357.14	3409	PEX7
ENSG00000027697.15	3276	IFNGR1
ENSG00000237499.7	4150	WAKMAR2
ENSG00000112378.12	4198	PERP
ENSG00000112379.9	14859	ARFGEF3
ENSG00000254440.3	2506	PBOV1
ENSG00000051620.11	10352	HEBP2
ENSG00000135540.11	8741	NHSL1
ENSG00000225177.6	2639	RP11-390P2.4
ENSG00000024862.18	1247	CCDC28A
ENSG00000135597.19	9602	REPS1
ENSG00000146386.8	1137	ABRACL
ENSG00000112406.5	5646	HECA
ENSG00000231329.8	5149	RP1-225E12.2
ENSG00000226571.2	4851	RP11-445F6.2
ENSG00000164442.10	2563	CITED2
ENSG00000009844.16	7258	VTA1
ENSG00000112414.15	8473	ADGRG6
ENSG00000010818.10	10655	HIVEP2
ENSG00000232618.2	3269	RP11-439L18.1
ENSG00000146416.19	8431	AIG1
ENSG00000189007.16	7197	ADAT2
ENSG00000034693.15	2830	PEX3
ENSG00000229036.7	5136	VDAC1P8
ENSG00000001036.14	2822	FUCA2
ENSG00000112419.14	11224	PHACTR2
ENSG00000135521.9	1853	LTV1
ENSG00000118495.20	8733	PLAGL1
ENSG00000169976.7	690	SF3B5
ENSG00000152818.18	14604	UTRN
ENSG00000112425.16	18282	EPM2A
ENSG00000288056.1	1737	RP3-466P17.4
ENSG00000280184.2	2704	RP3-466P17.3
ENSG00000118496.5	9051	FBXO30
ENSG00000235652.9	8682	FBXO30-DT
ENSG00000146414.16	17696	SHPRH
ENSG00000118508.5	1065	RAB32
ENSG00000233452.7	12978	STXBP5-AS1
ENSG00000196634.3	453	LUADT1
ENSG00000164506.14	10504	STXBP5
ENSG00000111961.18	10896	SASH1
ENSG00000111962.8	4861	UST
ENSG00000055208.19	5922	TAB2
ENSG00000283608.1	1217	RP1-111D6.5
ENSG00000178199.14	6686	ZC3H12D
ENSG00000131013.4	2889	PPIL4
ENSG00000055211.14	2250	GINM1
ENSG00000220848.5	1725	RPS18P9
ENSG00000186625.14	2255	KATNA1
ENSG00000131023.13	8492	LATS1
ENSG00000120253.14	4420	NUP43
ENSG00000120265.19	2832	PCMT1
ENSG00000231760.5	2117	RP11-350J20.5
ENSG00000120256.11	6026	LRP11
ENSG00000164520.11	3004	RAET1E
ENSG00000131015.5	1335	ULBP2
ENSG00000131019.11	3111	ULBP3
ENSG00000009765.15	10362	IYD
ENSG00000120278.16	10294	PLEKHG1
ENSG00000120254.16	4891	MTHFD1L
ENSG00000131016.17	8775	AKAP12
ENSG00000181472.5	3103	ZBTB2
ENSG00000155906.20	10735	RMND1
ENSG00000146476.11	2819	ARMT1
ENSG00000131018.25	47523	SYNE1
ENSG00000224893.7	9564	LINC02840
ENSG00000112029.10	3856	FBXO5
ENSG00000227627.3	3403	RP1-101K10.6
ENSG00000112031.16	4297	MTRF1L
ENSG00000213121.2	1212	RP11-306O13.1
ENSG00000153721.19	21579	CNKSR3
ENSG00000287260.1	1161	RP11-486M3.4
ENSG00000205625.2	1153	RP11-15G8.1
ENSG00000213079.10	5428	SCAF8
ENSG00000146426.19	11571	TIAM2
ENSG00000235381.1	3088	RP11-477D19.2
ENSG00000029639.11	4111	TFB1M
ENSG00000049618.24	45931	ARID1B
ENSG00000215712.11	5005	TMEM242
ENSG00000175048.17	11132	ZDHHC14
ENSG00000130340.17	15256	SNX9
ENSG00000078269.15	12517	SYNJ2
ENSG00000122335.17	11003	SERAC1
ENSG00000272047.3	7565	GTF2H5
ENSG00000130338.13	12285	TULP4
ENSG00000274023.1	561	RP11-732M18.4
ENSG00000287591.1	2086	RP11-732M18.6
ENSG00000146433.10	5533	TMEM181
ENSG00000218226.1	2226	TATDN2P2
ENSG00000146425.11	2953	DYNLT1
ENSG00000164674.17	2896	SYTL3
ENSG00000092820.18	3298	EZR
ENSG00000285159.1	2687	XXyac-YR21IF11.3
ENSG00000130363.13	6576	RSPH3
ENSG00000271913.7	12397	TAGAP-AS1
ENSG00000112096.19	18144	SOD2
ENSG00000146457.16	6413	WTAP
ENSG00000120437.9	2639	ACAT2
ENSG00000120438.12	4883	TCP1
ENSG00000112110.10	1374	MRPL18
ENSG00000197081.16	22613	IGF2R
ENSG00000213071.11	4749	LPAL2
ENSG00000287558.1	4488	RP1-81D8.7
ENSG00000231863.2	4057	RP3-428L16.1
ENSG00000272841.1	2025	MAP3K4-AS1
ENSG00000085511.20	7522	MAP3K4
ENSG00000026652.15	14253	AGPAT4
ENSG00000185345.23	12024	PRKN
ENSG00000112531.17	17364	QKI
ENSG00000288584.1	2595	RP1-230L10.3
ENSG00000287550.1	3929	ABC10-43608400O15.1
ENSG00000227455.3	4383	RP11-300M24.1
ENSG00000287189.1	2828	RP4-655C5.10
ENSG00000198818.10	3089	SFT2D1
ENSG00000286760.1	3904	RP1-168L15.7
ENSG00000060762.19	1546	MPC1
ENSG00000071242.12	8251	RPS6KA2
ENSG00000026297.17	19532	RNASET2
ENSG00000285730.1	1002	RP1-167A14.3
ENSG00000213066.13	15886	CEP43
ENSG00000198221.10	4161	AFDN-DT
ENSG00000130396.21	13731	AFDN
ENSG00000280665.1	234	RP11-35J6.1
ENSG00000226445.2	5767	XXyac-YX65C7_A.2
ENSG00000184465.16	12610	WDR27
ENSG00000185127.6	2667	C6orf120
ENSG00000130024.15	5982	PHF10
ENSG00000130023.16	4267	ERMARD
ENSG00000266896.1	1630	RP1-266L20.9
ENSG00000112584.14	6029	FAM120B
ENSG00000008018.9	2219	PSMB1
ENSG00000112592.14	2318	TBP
ENSG00000071994.11	6476	PDCD2
ENSG00000230423.3	3416	XX-C2158C12.2
ENSG00000242474.3	5013	AC093627.9
ENSG00000177706.9	5054	FAM20C
ENSG00000197461.13	4151	PDGFA
ENSG00000188191.15	4491	PRKAR1B
ENSG00000164818.16	7139	DNAAF5
ENSG00000164828.18	11850	SUN1
ENSG00000239857.7	5390	GET4
ENSG00000273151.1	6758	RP11-449P15.2
ENSG00000240230.6	6715	COX19
ENSG00000146540.15	4961	C7orf50
ENSG00000178381.12	2282	ZFAND2A
ENSG00000229043.3	4569	ZFAND2A-DT
ENSG00000164877.19	8811	MICALL2
ENSG00000164880.16	9084	INTS1
ENSG00000198517.10	4470	MAFK
ENSG00000164855.16	7612	TMEM184A
ENSG00000157778.9	1973	PSMG3
ENSG00000002822.16	6955	MAD1L1
ENSG00000122687.19	2886	MRM2
ENSG00000106268.16	2089	NUDT1
ENSG00000106266.11	5750	SNX8
ENSG00000106263.18	9037	EIF3B
ENSG00000136213.10	16116	CHST12
ENSG00000106009.16	6673	BRAT1
ENSG00000106012.18	9239	IQCE
ENSG00000136295.15	6094	TTYH3
ENSG00000146535.14	6111	GNA12
ENSG00000228334.2	3417	AC024028.1
ENSG00000164916.11	13106	FOXK1
ENSG00000242802.9	8398	AP5Z1
ENSG00000196204.12	5508	RNF216P1
ENSG00000146587.18	6959	RBAK
ENSG00000272595.2	3551	OR10AH1P
ENSG00000157954.15	8983	WIPI2
ENSG00000164638.11	5840	SLC29A4
ENSG00000182095.15	12860	TNRC18
ENSG00000155034.19	9753	FBXL18
ENSG00000230733.2	3251	AC092171.4
ENSG00000075624.17	4405	ACTB
ENSG00000075618.18	3699	FSCN1
ENSG00000011275.19	7576	RNF216
ENSG00000122674.12	6431	CCZ1
ENSG00000122512.16	6231	PMS2
ENSG00000106305.10	1828	AIMP2
ENSG00000086232.13	5492	EIF2AK1
ENSG00000106346.11	7072	USP42
ENSG00000008256.16	5808	CYTH3
ENSG00000178397.13	2393	FAM220A
ENSG00000136238.18	3100	RAC1
ENSG00000164535.15	5715	DAGLB
ENSG00000136240.10	3930	KDELR2
ENSG00000136247.15	3557	ZDHHC4
ENSG00000146576.13	2724	C7orf26
ENSG00000205903.7	7662	ZNF316
ENSG00000228010.6	3490	AC073343.13
ENSG00000164631.19	5321	ZNF12
ENSG00000187953.10	3879	PMS2CL
ENSG00000169402.15	4992	RSPH10B2
ENSG00000146574.16	6933	CCZ1B
ENSG00000106392.11	7773	C1GALT1
ENSG00000164654.16	6714	MIOS
ENSG00000106399.11	3232	RPA3
ENSG00000219545.12	3752	UMAD1
ENSG00000106415.13	6883	GLCCI1
ENSG00000189043.10	3461	NDUFA4
ENSG00000106443.17	14044	PHF14
ENSG00000106460.19	13838	TMEM106B
ENSG00000006747.15	11626	SCIN
ENSG00000122644.13	3585	ARL4A
ENSG00000229618.3	13329	AC011288.2
ENSG00000006468.14	9615	ETV1
ENSG00000214960.11	7193	CRPPA
ENSG00000106524.9	2851	ANKMY2
ENSG00000136261.15	3662	BZW2
ENSG00000106537.8	2004	TSPAN13
ENSG00000106546.14	8051	AHR
ENSG00000237773.7	10246	AC003075.4
ENSG00000071189.21	16418	SNX13
ENSG00000048052.23	17269	HDAC9
ENSG00000122691.13	1997	TWIST1
ENSG00000105849.6	3948	POLR1F
ENSG00000183742.13	9898	MACC1
ENSG00000105855.10	15156	ITGB8
ENSG00000105866.15	6225	SP4
ENSG00000105877.18	16174	DNAH11
ENSG00000164649.20	3894	CDCA7L
ENSG00000105889.16	6478	STEAP1B
ENSG00000196683.11	1751	TOMM7
ENSG00000228649.9	5962	SNHG26
ENSG00000122591.13	18606	FAM126A
ENSG00000122550.18	7066	KLHL7
ENSG00000136243.17	4352	NUP42
ENSG00000136235.17	5906	GPNMB
ENSG00000156928.5	3712	MALSU1
ENSG00000136231.14	8535	IGF2BP3
ENSG00000164548.11	3516	TRA2A
ENSG00000169193.12	3547	CCDC126
ENSG00000188732.11	7458	FAM221A
ENSG00000196335.13	6147	STK31
ENSG00000105926.16	9369	MPP6
ENSG00000105928.16	8598	GSDME
ENSG00000070882.13	8089	OSBPL3
ENSG00000172115.9	5791	CYCS
ENSG00000050344.9	4303	NFE2L3
ENSG00000122566.22	12613	HNRNPA2B1
ENSG00000122565.19	4840	CBX3
ENSG00000214870.9	7236	AC004540.5
ENSG00000106049.9	2211	HIBADH
ENSG00000106052.14	9167	TAX1BP1
ENSG00000153814.13	4258	JAZF1
ENSG00000146592.17	11681	CREB5
ENSG00000106069.23	8438	CHN2
ENSG00000225264.3	887	ZNRF2P2
ENSG00000227855.3	4263	DPY19L2P3
ENSG00000136193.17	6048	SCRN1
ENSG00000106080.11	5344	FKBP14
ENSG00000106086.20	10886	PLEKHA8
ENSG00000180354.16	6356	MTURN
ENSG00000180233.11	3403	ZNRF2
ENSG00000281593.1	666	GS1-114I9.3
ENSG00000235859.5	1234	AC006978.6
ENSG00000106100.11	6820	NOD1
ENSG00000006625.18	1594	GGCT
ENSG00000196295.12	30756	GARS1-DT
ENSG00000106105.15	17366	GARS1
ENSG00000241644.2	3376	INMT
ENSG00000154678.18	14131	PDE1C
ENSG00000106355.10	4695	LSM5
ENSG00000105778.19	14762	AVL9
ENSG00000229358.3	2594	DPY19L1P1
ENSG00000237004.4	982	ZNRF2P1
ENSG00000273014.1	472	RP11-225B17.2
ENSG00000281332.1	2646	LINC00997
ENSG00000170852.11	4850	KBTBD2
ENSG00000205763.13	1433	RP9P
ENSG00000122642.11	5169	FKBP9
ENSG00000122643.23	3222	NT5C3A
ENSG00000164610.10	5745	RP9
ENSG00000122507.21	8981	BBS9
ENSG00000173852.15	6238	DPY19L1
ENSG00000287249.1	860	AC004800.1
ENSG00000189212.12	8272	DPY19L2P1
ENSG00000122557.11	3581	HERPUD2
ENSG00000271122.1	4200	HERPUD2-AS1
ENSG00000122545.20	17138	SEPTIN7
ENSG00000122547.11	4737	EEPD1
ENSG00000260070.1	705	RP11-182J23.1
ENSG00000164542.13	6797	KIAA0895
ENSG00000011426.11	5997	ANLN
ENSG00000155849.16	10999	ELMO1
ENSG00000187037.9	4803	GPR141
ENSG00000086289.12	2780	EPDR1
ENSG00000010270.14	4324	STARD3NL
ENSG00000006715.16	7752	VPS41
ENSG00000241127.8	2560	YAE1
ENSG00000006451.8	3579	RALA
ENSG00000188185.13	7319	LINC00265
ENSG00000065883.16	24618	CDK13
ENSG00000168303.9	7627	MPLKIP
ENSG00000175600.16	2829	SUGCT
ENSG00000203446.2	1771	SUGCT-AS1
ENSG00000122641.11	8284	INHBA
ENSG00000224116.7	5742	INHBA-AS1
ENSG00000106571.15	13799	GLI3
ENSG00000136197.13	3248	C7orf25
ENSG00000256646.8	3915	RP11-111K18.1
ENSG00000106588.12	8378	PSMA2
ENSG00000106591.4	3358	MRPL32
ENSG00000002746.15	13935	HECW1
ENSG00000164543.7	5683	STK17A
ENSG00000106603.20	11820	COA1
ENSG00000106605.11	1821	BLVRA
ENSG00000062582.14	2607	MRPS24
ENSG00000106608.17	7388	URGCP
ENSG00000078967.13	4715	UBE2D4
ENSG00000214783.9	6492	POLR2J4
ENSG00000136206.4	2891	SPDYE1
ENSG00000228434.1	1866	AC004951.6
ENSG00000285596.1	2698	RP5-1022I14.2
ENSG00000272655.2	1422	POLR2J4
ENSG00000235314.1	2703	LINC00957
ENSG00000136279.21	12587	DBNL
ENSG00000122678.17	4662	POLM
ENSG00000106628.12	3685	POLD2
ENSG00000106636.9	7683	YKT6
ENSG00000015676.18	9893	NUDCD3
ENSG00000136271.11	3681	DDX56
ENSG00000158604.15	3769	TMED4
ENSG00000105953.15	5210	OGDH
ENSG00000122515.15	7354	ZMIZ2
ENSG00000196262.15	6780	PPIA
ENSG00000105968.19	7003	H2AZ2
ENSG00000146676.10	9232	PURB
ENSG00000232956.9	3939	SNHG15
ENSG00000136280.17	8193	CCM2
ENSG00000136270.14	5803	TBRG4
ENSG00000214765.8	4496	SEPTIN7P2
ENSG00000272556.2	10334	GTF2IP13
ENSG00000146674.16	4569	IGFBP3
ENSG00000136205.17	11764	TNS3
ENSG00000236078.2	3024	LINC01447
ENSG00000158683.9	10263	PKD1L1
ENSG00000225507.1	526	AC069282.6
ENSG00000136273.13	4165	HUS1
ENSG00000183696.14	4580	UPP1
ENSG00000179869.15	19075	ABCA13
ENSG00000132436.12	5034	FIGNL1
ENSG00000106070.20	9795	GRB10
ENSG00000205628.4	7934	LINC01446
ENSG00000231427.6	8937	LINC01445
ENSG00000132432.14	1842	SEC61G
ENSG00000234707.3	1448	SEC61G-DT
ENSG00000146648.20	12507	EGFR
ENSG00000132434.10	5341	LANCL2
ENSG00000154978.13	5341	VOPP1
ENSG00000176826.15	3458	FKBP9P1
ENSG00000154997.9	3875	SEPTIN14
ENSG00000178665.16	6480	ZNF713
ENSG00000146729.10	5651	NIPSNAP2
ENSG00000239789.6	2100	MRPS17
ENSG00000146733.14	2762	PSPH
ENSG00000146731.11	3846	CCT6A
ENSG00000129103.19	4101	SUMF2
ENSG00000164776.10	2762	PHKG1
ENSG00000106153.13	1028	CHCHD2
ENSG00000233288.2	4892	RP11-760D2.5
ENSG00000182111.9	5210	ZNF716
ENSG00000234444.10	11183	ZNF736
ENSG00000173041.12	5561	ZNF680
ENSG00000196247.12	11319	ZNF107
ENSG00000197008.10	2850	ZNF138
ENSG00000198039.11	8652	ZNF273
ENSG00000152926.15	10695	ZNF117
ENSG00000213462.5	5027	ERV3-1
ENSG00000234585.6	3920	CCT6P3
ENSG00000228409.6	1670	CCT6P1
ENSG00000196715.7	6092	VKORC1L1
ENSG00000169919.17	3893	GUSB
ENSG00000126522.17	6031	ASL
ENSG00000241258.7	3540	CRCP
ENSG00000169902.15	2805	TPST1
ENSG00000179406.8	11632	LINC00174
ENSG00000229180.7	10101	GS1-124K5.12
ENSG00000275400.1	395	RP4-756H11.5
ENSG00000243335.10	6560	KCTD7
ENSG00000226824.7	2678	RP4-756H11.3
ENSG00000154710.18	5501	RABGEF1
ENSG00000272831.1	557	RP11-792A8.4
ENSG00000273142.1	3441	LINC02604
ENSG00000274135.1	272	Metazoa_SRP
ENSG00000106609.16	5086	TMEM248
ENSG00000126524.10	1715	SBDS
ENSG00000198874.13	3885	TYW1
ENSG00000106610.15	3192	STAG3L4
ENSG00000226829.2	1945	RP5-945F2.3
ENSG00000225718.2	2742	RP11-3P22.2
ENSG00000158321.18	24887	AUTS2
ENSG00000225648.5	1239	SBDSP1
ENSG00000196313.12	9849	POM121
ENSG00000106133.18	2576	NSUN5P2
ENSG00000285886.1	2085	CH17-264B6.5
ENSG00000174353.17	3644	STAG3L3
ENSG00000274570.5	3766	SPDYE10P
ENSG00000233369.7	3609	GTF2IP4
ENSG00000130305.17	3374	NSUN5
ENSG00000009954.11	7060	BAZ1B
ENSG00000106635.8	3230	BCL7B
ENSG00000106638.17	6396	TBL2
ENSG00000009950.16	4815	MLXIPL
ENSG00000274080.1	2241	CTA-315H11.2
ENSG00000176410.8	2536	DNAJC30
ENSG00000071462.12	7943	BUD23
ENSG00000106089.12	3693	STX1A
ENSG00000106077.19	2274	ABHD11
ENSG00000261467.2	2776	RP11-731K22.1
ENSG00000106683.15	7038	LIMK1
ENSG00000106682.16	5807	EIF4H
ENSG00000086730.17	4545	LAT2
ENSG00000049541.11	2211	RFC2
ENSG00000106665.16	7375	CLIP2
ENSG00000006704.11	6499	GTF2IRD1
ENSG00000263001.7	11303	GTF2I
ENSG00000196275.15	8844	GTF2IRD2
ENSG00000277072.5	2955	STAG3L2
ENSG00000274070.2	8206	CASTOR2
ENSG00000274523.5	4196	RCC1L
ENSG00000174428.18	6560	GTF2IRD2B
ENSG00000277053.4	7453	GTF2IP1
ENSG00000205583.13	2094	STAG3L1
ENSG00000178809.11	5544	TRIM73
ENSG00000223705.9	4822	NSUN5P1
ENSG00000272391.6	8796	POM121C
ENSG00000170092.14	3325	SPDYE5
ENSG00000127957.18	1636	PMS2P3
ENSG00000127946.17	8955	HIP1
ENSG00000106178.7	1457	CCL24
ENSG00000005486.17	2390	RHBDD2
ENSG00000127948.16	6042	POR
ENSG00000189077.11	2000	TMEM120A
ENSG00000127952.17	2028	STYXL1
ENSG00000146701.12	3641	MDH2
ENSG00000227038.3	2574	GTF2IP7
ENSG00000106211.10	1623	HSPB1
ENSG00000170027.7	3705	YWHAG
ENSG00000188372.15	2673	ZP3
ENSG00000091073.20	5042	DTX2
ENSG00000185040.13	3611	SPDYE16
ENSG00000205485.13	3110	AC004980.7
ENSG00000146707.15	1879	POMZP3
ENSG00000265479.7	5327	DTX2P1-UPK3BP1-PMS2P11
ENSG00000186088.16	8950	GSAP
ENSG00000287519.1	2916	RP5-899E9.2
ENSG00000127947.16	5525	PTPN12
ENSG00000214293.9	5916	APTR
ENSG00000187257.16	7190	RSBN1L
ENSG00000135211.6	877	TMEM60
ENSG00000006576.16	8646	PHTF2
ENSG00000187391.22	34034	MAGI2
ENSG00000234456.9	17783	MAGI2-AS3
ENSG00000127955.17	24192	GNAI1
ENSG00000135218.19	10880	CD36
ENSG00000075223.14	6100	SEMA3C
ENSG00000153956.16	8989	CACNA2D1
ENSG00000223770.5	2651	CACNA2D1-AS1
ENSG00000075213.11	9259	SEMA3A
ENSG00000153993.14	8259	SEMA3D
ENSG00000135164.19	9369	DMTF1
ENSG00000135185.12	3270	TMEM243
ENSG00000182165.18	5871	TP53TG1
ENSG00000005469.12	4995	CROT
ENSG00000075303.13	5084	SLC25A40
ENSG00000006634.8	4595	DBF4
ENSG00000008277.15	13668	ADAM22
ENSG00000075142.14	4226	SRI
ENSG00000228113.7	4838	AC003991.3
ENSG00000127954.13	11248	STEAP4
ENSG00000227863.3	2007	AC002383.2
ENSG00000238358.2	578	RP5-1121E10.2
ENSG00000235436.10	2018	DPY19L2P4
ENSG00000164647.9	1544	STEAP1
ENSG00000157214.14	8720	STEAP2
ENSG00000105792.19	9139	CFAP69
ENSG00000105793.16	10434	GTPBP10
ENSG00000157224.16	6708	CLDN12
ENSG00000058091.17	7017	CDK14
ENSG00000157240.4	6894	FZD1
ENSG00000127989.14	4872	MTERF1
ENSG00000127914.19	26515	AKAP9
ENSG00000001630.17	3529	CYP51A1
ENSG00000188693.8	3470	CYP51A1-AS1
ENSG00000001631.16	6204	KRIT1
ENSG00000001629.10	7389	ANKIB1
ENSG00000157259.8	6337	GATAD1
ENSG00000244055.2	5690	AC007566.10
ENSG00000242950.7	6130	ERVW-1
ENSG00000127980.16	7838	PEX1
ENSG00000127993.16	6829	RBM48
ENSG00000234545.8	4496	FAM133B
ENSG00000105810.10	12239	CDK6
ENSG00000177409.12	7150	SAMD9L
ENSG00000004766.17	9559	VPS50
ENSG00000105825.14	2444	TFPI2
ENSG00000127920.6	3019	GNG11
ENSG00000105829.13	5244	BET1
ENSG00000127995.17	5260	CASD1
ENSG00000127990.19	20876	SGCE
ENSG00000242265.6	6689	PEG10
ENSG00000158528.12	11194	PPP1R9A
ENSG00000105854.13	3844	PON2
ENSG00000279525.1	2398	GS1-306C12.1
ENSG00000004864.14	3710	SLC25A13
ENSG00000127922.9	11490	SEM1
ENSG00000196636.8	1195	SDHAF3
ENSG00000070669.17	4896	ASNS
ENSG00000284707.2	5169	RP5-1090P18.1
ENSG00000183444.10	985	OR7E38P
ENSG00000285725.1	1910	RP5-1111F22.1
ENSG00000243554.1	447	AC004967.7
ENSG00000164715.6	9167	LMTK2
ENSG00000205356.10	9047	TECPR1
ENSG00000164713.10	5139	BRI3
ENSG00000006453.14	4821	BAIAP2L1
ENSG00000166448.15	4641	TMEM130
ENSG00000196367.14	19972	TRRAP
ENSG00000286305.1	3000	RP4-808A1.2
ENSG00000198742.10	6282	SMURF1
ENSG00000284523.2	4610	RP13-968A2.1
ENSG00000241685.10	2065	ARPC1A
ENSG00000130429.15	3988	ARPC1B
ENSG00000106244.13	2912	PDAP1
ENSG00000106245.11	2374	BUD31
ENSG00000106246.18	5687	PTCD1
ENSG00000248919.7	2859	ATP5MF-PTCD1
ENSG00000160917.15	4252	CPSF4
ENSG00000241468.8	2130	ATP5MF
ENSG00000198556.14	6645	ZNF789
ENSG00000160908.15	8611	ZNF394
