Geneid	Length	gene_name
ENSMUSG00000096527.5	1154	Gm6370
ENSMUSG00000079093.2	1168	4930449I24Rik
ENSMUSG00000041505.15	1187	Gm3402
ENSMUSG00000079091.1	1130	Gm3404
ENSMUSG00000096664.7	1167	Gm3409
ENSMUSG00000095557.7	1154	Gm3415
ENSMUSG00000094090.2	1233	Gm8494
ENSMUSG00000041468.7	2512	Gpr12
ENSMUSG00000105907.1	669	Gm34333
ENSMUSG00000106020.1	777	4930573C15Rik
ENSMUSG00000029640.17	4639	Usp12
ENSMUSG00000104845.1	435	1700041I07Rik
ENSMUSG00000041453.12	3400	Rpl21
ENSMUSG00000077185.1	71	Gm25091
ENSMUSG00000077564.1	129	Gm23202
ENSMUSG00000029641.8	1201	Rasl11a
ENSMUSG00000016503.18	2548	Gtf3a
ENSMUSG00000016510.11	5127	Mtif3
ENSMUSG00000016520.7	4557	Lnx2
ENSMUSG00000029642.11	3043	Polr1d
ENSMUSG00000083988.1	492	Rps10-ps4
ENSMUSG00000053129.5	1773	Gsx1
ENSMUSG00000077735.1	130	Gm24556
ENSMUSG00000092570.7	2069	Plut
ENSMUSG00000029644.7	2158	Pdx1
ENSMUSG00000098053.1	544	Gm27033
ENSMUSG00000098687.1	110	Mir7k
ENSMUSG00000029646.3	2261	Cdx2
ENSMUSG00000075543.4	766	Urad
ENSMUSG00000106939.1	466	Gm29778
ENSMUSG00000042817.15	6176	Flt3
ENSMUSG00000097228.1	1477	Gm26597
ENSMUSG00000057157.3	378	Gm6054
ENSMUSG00000107037.1	460	Gm29793
ENSMUSG00000106820.1	1081	D5Ertd605e
ENSMUSG00000107336.1	996	Gm43461
ENSMUSG00000106891.1	1057	Gm43460
ENSMUSG00000029647.15	14955	Pan3
ENSMUSG00000107085.1	222	Gm42883
ENSMUSG00000029648.13	13504	Flt1
ENSMUSG00000106845.1	2127	Gm43156
ENSMUSG00000107065.1	494	Gm43155
ENSMUSG00000029649.10	5216	Pomp
ENSMUSG00000107079.1	475	Gm35648
ENSMUSG00000029650.10	2458	Slc46a3
ENSMUSG00000085565.1	3308	Gm15721
ENSMUSG00000029651.16	12874	Mtus2
ENSMUSG00000066554.6	1479	Gm10167
ENSMUSG00000107033.1	685	Gm43553
ENSMUSG00000041313.14	11530	Slc7a1
ENSMUSG00000106956.1	308	Gm19617
ENSMUSG00000001687.15	8098	Ubl3
ENSMUSG00000106899.1	645	1700013A02Rik
ENSMUSG00000107098.1	178	Gm29815
ENSMUSG00000106733.1	2052	Gm36186
ENSMUSG00000086494.1	550	2210417A02Rik
ENSMUSG00000084513.1	118	n-R5s179
ENSMUSG00000085740.1	515	4930505K14Rik
ENSMUSG00000087647.2	634	Gm15407
ENSMUSG00000041298.15	10496	Katnal1
ENSMUSG00000106892.1	811	Gm42791
ENSMUSG00000106810.1	223	Gm43600
ENSMUSG00000085639.1	544	Gm15410
ENSMUSG00000085237.2	936	Gm15406
ENSMUSG00000079069.1	639	8430423G03Rik
ENSMUSG00000108207.2	5024	1810059H22Rik
ENSMUSG00000087272.1	520	Gm15409
ENSMUSG00000106951.1	3994	5930430L01Rik
ENSMUSG00000085971.4	5131	Gm15411
ENSMUSG00000086610.1	1379	Gm15408
ENSMUSG00000066551.12	5023	Hmgb1
ENSMUSG00000097191.2	1856	Mm2pr
ENSMUSG00000107133.1	1164	Gm42787
ENSMUSG00000107388.1	1667	Gm42788
ENSMUSG00000092764.1	98	Gm23362
ENSMUSG00000024437.6	1102	Gm8615
ENSMUSG00000107313.1	1044	Gm43332
ENSMUSG00000041264.16	10238	Uspl1
ENSMUSG00000100783.1	823	2310047D07Rik
ENSMUSG00000100465.1	1264	Gm29264
ENSMUSG00000105790.1	78	Gm24105
ENSMUSG00000092674.2	293	Gm24105
ENSMUSG00000060063.9	1420	Alox5ap
ENSMUSG00000064704.1	106	n-R5s180
ENSMUSG00000107317.1	4230	Gm19719
ENSMUSG00000107271.3	5570	BC028471
ENSMUSG00000107314.1	2996	Gm20488
ENSMUSG00000107152.1	1638	Gm43152
ENSMUSG00000029659.16	3956	Medag
ENSMUSG00000106750.1	657	Gm43151
ENSMUSG00000106777.1	636	Gm43150
ENSMUSG00000029660.10	2065	Tex26
ENSMUSG00000107164.1	1721	4933425D22Rik
ENSMUSG00000107132.1	1491	Gm15997
ENSMUSG00000106879.1	431	Gm2566
ENSMUSG00000029658.17	3477	Wdr95
ENSMUSG00000029657.15	7266	Hsph1
ENSMUSG00000106674.1	299	Gm20005
ENSMUSG00000080002.2	459	Gm5566
ENSMUSG00000051950.10	4798	B3glct
ENSMUSG00000106740.1	1073	Gm21221
ENSMUSG00000107214.3	2252	4930500F04Rik
ENSMUSG00000107279.1	632	Gm43450
ENSMUSG00000107093.1	991	Gm43452
ENSMUSG00000107112.1	753	Gm36241
ENSMUSG00000107056.1	1166	Gm21048
ENSMUSG00000053368.13	5690	Rxfp2
ENSMUSG00000107360.1	265	Gm42558
ENSMUSG00000107384.1	582	Gm42557
ENSMUSG00000056602.12	29729	Fry
ENSMUSG00000107082.1	388	Gm36378
ENSMUSG00000106719.1	607	Gm42556
ENSMUSG00000118543.1	240	AC154885.1
ENSMUSG00000107262.1	566	Gm18753
ENSMUSG00000106738.1	591	Gm5
ENSMUSG00000056586.8	895	Zar1l
ENSMUSG00000082104.1	616	Gm15933
ENSMUSG00000041147.10	13643	Brca2
ENSMUSG00000095531.1	141	Gm25284
ENSMUSG00000088482.1	101	Gm23641
ENSMUSG00000106764.1	741	Gm42529
ENSMUSG00000107178.1	4048	Gm42531
ENSMUSG00000106980.1	266	Gm43690
ENSMUSG00000041132.11	3813	N4bp2l1
ENSMUSG00000106927.1	2479	Gm43598
ENSMUSG00000107096.3	4620	Gm43597
ENSMUSG00000029655.17	17470	N4bp2l2
ENSMUSG00000034021.15	9839	Pds5b
ENSMUSG00000084717.1	106	Gm24630
ENSMUSG00000077592.1	119	Gm26013
ENSMUSG00000107048.1	1781	Gm43807
ENSMUSG00000106692.1	1978	Gm36447
ENSMUSG00000107047.1	866	Gm43298
ENSMUSG00000058488.7	9328	Kl
ENSMUSG00000106963.1	1856	Gm8675
ENSMUSG00000016128.14	8594	Stard13
ENSMUSG00000107011.1	408	Gm42906
ENSMUSG00000107387.1	661	5430435K18Rik
ENSMUSG00000107154.1	524	Gm7041
ENSMUSG00000054622.4	1545	D730045B01Rik
ENSMUSG00000097321.5	6927	1700028E10Rik
ENSMUSG00000107123.1	2321	Vmn2r-ps25
ENSMUSG00000106703.1	2111	Vmn2r-ps26
ENSMUSG00000091794.3	5032	Vmn2r18
ENSMUSG00000106759.1	744	AC120011.1
ENSMUSG00000033970.15	3611	Rfc3
ENSMUSG00000107326.1	88	Gm43038
ENSMUSG00000107241.1	603	Gm43129
ENSMUSG00000095272.1	107	Gm24242
ENSMUSG00000092806.2	101	Gm26463
ENSMUSG00000094571.1	121	Gm23551
ENSMUSG00000106974.1	931	Vmn1r-ps5
ENSMUSG00000107380.1	1003	Vmn1r-ps6
ENSMUSG00000106893.1	928	Vmn1r261
ENSMUSG00000107185.1	355	Gm42642
ENSMUSG00000107233.1	212	Gm42959
ENSMUSG00000107601.1	838	Gm2651
ENSMUSG00000106955.1	241	Gm42960
ENSMUSG00000106945.1	181	Gm42961
ENSMUSG00000106779.1	733	Gm8579
ENSMUSG00000107184.1	1387	Gm18222
ENSMUSG00000107017.1	2114	Gm43196
ENSMUSG00000106734.3	4690	Gm20559
ENSMUSG00000107222.1	326	Gm43198
ENSMUSG00000107215.1	2583	Gm43197
ENSMUSG00000047735.14	5427	Samd9l
ENSMUSG00000044156.14	5874	Hepacam2
ENSMUSG00000001376.17	10856	Vps50
ENSMUSG00000107094.1	2490	Gm43294
ENSMUSG00000023964.15	3912	Calcr
ENSMUSG00000076357.2	85	Mir653
ENSMUSG00000070107.1	107	Mir489
ENSMUSG00000108091.1	388	Gm44221
ENSMUSG00000029664.10	1747	Tfpi2
ENSMUSG00000029663.10	3515	Gngt1
ENSMUSG00000032766.9	919	Gng11
ENSMUSG00000107681.1	495	4930528H21Rik
ENSMUSG00000032757.6	3730	Bet1
ENSMUSG00000108139.1	247	Gm44055
ENSMUSG00000107510.1	96	Gm44057
ENSMUSG00000098779.2	607	Gm8602
ENSMUSG00000107564.1	164	Gm44379
ENSMUSG00000108014.1	293	Gm44380
ENSMUSG00000087863.1	327	Gm24442
ENSMUSG00000107450.1	322	Gm2522
ENSMUSG00000102946.2	725	Gm37883
ENSMUSG00000029661.16	12426	Col1a2
ENSMUSG00000107603.1	1792	Gm43921
ENSMUSG00000107828.1	2989	Gm18289
ENSMUSG00000097513.1	2848	Gm26696
ENSMUSG00000015189.12	4037	Casd1
ENSMUSG00000107932.1	938	Gm44432
ENSMUSG00000004631.15	10612	Sgce
ENSMUSG00000092035.8	6667	Peg10
ENSMUSG00000107977.1	2006	Gm44121
ENSMUSG00000093570.3	811	Gm20714
ENSMUSG00000097630.2	172	Gm26828
ENSMUSG00000083041.2	427	Gmfg-ps
ENSMUSG00000032827.15	14531	Ppp1r9a
ENSMUSG00000097385.1	4149	Gm26814
ENSMUSG00000097464.1	1236	Gm26736
ENSMUSG00000097396.1	320	Gm26556
ENSMUSG00000002588.13	2898	Pon1
ENSMUSG00000107881.1	4229	Gm44250
ENSMUSG00000029759.9	3385	Pon3
ENSMUSG00000032667.17	7339	Pon2
ENSMUSG00000107668.1	1826	Gm44424
ENSMUSG00000042607.15	3932	Asb4
ENSMUSG00000019577.6	3511	Pdk4
ENSMUSG00000029757.16	3572	Dync1i1
ENSMUSG00000085416.1	503	1700019G24Rik
ENSMUSG00000015112.15	3798	Slc25a13
ENSMUSG00000093482.8	3646	Gm20619
ENSMUSG00000097669.1	233	Gm8649
ENSMUSG00000097175.1	225	Gm27018
ENSMUSG00000097900.1	964	Gm8652
ENSMUSG00000093658.1	1121	Gm20617
ENSMUSG00000093380.1	489	Gm20685
ENSMUSG00000042541.10	3542	Sem1
ENSMUSG00000093675.7	1455	Gm20618
ENSMUSG00000093581.1	662	Gm18006
ENSMUSG00000093651.1	1066	Gm5873
ENSMUSG00000090063.6	5173	Dlx6os1
ENSMUSG00000098963.1	180	Gm27699
ENSMUSG00000098846.1	207	Gm27905
ENSMUSG00000107967.1	2030	Gm44094
ENSMUSG00000029754.13	2375	Dlx6
ENSMUSG00000094868.1	1354	Dlx6os2
ENSMUSG00000098326.1	146	Dlx6os1
ENSMUSG00000029755.10	2263	Dlx5
ENSMUSG00000065770.1	162	Gm22155
ENSMUSG00000097356.1	2401	Gm26774
ENSMUSG00000042505.6	5095	Sdhaf3
ENSMUSG00000098421.1	542	Gm27190
ENSMUSG00000099178.1	945	Gm8669
ENSMUSG00000098501.7	3809	Gm19272
ENSMUSG00000107517.1	2678	Gm44046
ENSMUSG00000107493.1	361	Gm44048
ENSMUSG00000061762.12	3399	Tac1
ENSMUSG00000099182.1	637	Gm8676
ENSMUSG00000029752.12	2735	Asns
ENSMUSG00000107394.1	471	1700012J15Rik
ENSMUSG00000107844.1	388	Gm8686
ENSMUSG00000042460.5	6092	C1galt1
ENSMUSG00000107549.1	1872	Gm43961
ENSMUSG00000107763.1	190	Gm43962
ENSMUSG00000084418.1	129	Gm22276
ENSMUSG00000096403.2	843	Rnps1-ps
ENSMUSG00000068794.7	4904	Col28a1
ENSMUSG00000042447.13	6552	Mios
ENSMUSG00000012483.4	1136	Rpa3
ENSMUSG00000089862.8	5018	Umad1
ENSMUSG00000107705.1	5842	Gm45062
ENSMUSG00000089890.1	626	Gm16055
ENSMUSG00000089735.1	1784	Gm8428
ENSMUSG00000090151.1	616	Gm16043
ENSMUSG00000088118.1	312	Gm24059
ENSMUSG00000087305.8	5056	A430035B10Rik
ENSMUSG00000077250.1	121	Gm26075
ENSMUSG00000029638.17	7756	Glcci1
ENSMUSG00000107724.1	1247	Gm16042
ENSMUSG00000062995.12	3243	Ica1
ENSMUSG00000046178.3	4753	Nxph1
ENSMUSG00000107851.1	313	Gm35736
ENSMUSG00000107459.1	1063	Gm5110
ENSMUSG00000107762.1	625	Gm18421
ENSMUSG00000108222.1	901	Gm2691
ENSMUSG00000108249.1	5020	Gm43960
ENSMUSG00000094367.1	107	Gm26058
ENSMUSG00000098845.1	92	Gm27894
ENSMUSG00000108078.1	3581	Gm8744
ENSMUSG00000107847.1	562	Gm35822
ENSMUSG00000107948.2	1170	AA545190
ENSMUSG00000029632.7	1381	Ndufa4
ENSMUSG00000029629.17	16040	Phf14
ENSMUSG00000057223.6	984	Gm6578
ENSMUSG00000108209.1	298	Gm32222
ENSMUSG00000032625.14	13737	Thsd7a
ENSMUSG00000083794.1	1517	Gm16123
ENSMUSG00000107422.1	675	Gm44129
ENSMUSG00000065030.1	120	n-R5s160
ENSMUSG00000083620.1	994	Gm15529
ENSMUSG00000108050.1	943	Gm44472
ENSMUSG00000098052.1	1003	Gm5300
ENSMUSG00000029571.14	6931	Tmem106b
ENSMUSG00000077643.1	129	Gm24985
ENSMUSG00000079679.3	7287	Vwde
ENSMUSG00000118525.1	844	AC121573.1
ENSMUSG00000101894.1	429	1700016P04Rik
ENSMUSG00000107500.1	496	Gm2796
ENSMUSG00000095489.1	107	Gm25737
ENSMUSG00000029569.9	5825	Tmem168
ENSMUSG00000042742.7	5632	Bmt2
ENSMUSG00000048216.13	4083	Gpr85
ENSMUSG00000052419.7	3784	2610001J05Rik
ENSMUSG00000097616.7	1734	1110019D14Rik
ENSMUSG00000107562.1	294	Gm44412
ENSMUSG00000107942.1	349	Gm44411
ENSMUSG00000108205.1	305	Gm19252
ENSMUSG00000088975.1	116	Gm23760
ENSMUSG00000107403.1	571	Gm8820
ENSMUSG00000077334.1	106	Gm23013
ENSMUSG00000107657.1	255	Gm44446
ENSMUSG00000042717.5	6965	Ppp1r3a
ENSMUSG00000029563.16	16346	Foxp2
ENSMUSG00000093317.1	111	Gm25470
ENSMUSG00000107703.1	2246	Gm44039
ENSMUSG00000041390.18	7427	Mdfic
ENSMUSG00000108046.1	1736	Gm43924
ENSMUSG00000108048.1	1691	Gm43990
ENSMUSG00000108201.1	274	Gm43991
ENSMUSG00000107885.1	247	Gm43993
ENSMUSG00000108089.1	612	Gm3148
ENSMUSG00000108295.2	792	Gm36406
ENSMUSG00000108025.1	875	Gm36503
ENSMUSG00000107022.1	3650	Gm36669
ENSMUSG00000029553.10	5594	Tfec
ENSMUSG00000081744.1	1696	Gm5721
ENSMUSG00000084772.1	1179	Gm15473
ENSMUSG00000054556.6	3058	Gm4876
ENSMUSG00000029552.19	6835	Tes
ENSMUSG00000085171.7	2112	D830026I12Rik
ENSMUSG00000085264.1	5640	Gm15581
ENSMUSG00000000058.6	3335	Cav2
ENSMUSG00000007655.16	3444	Cav1
ENSMUSG00000100101.1	357	Gm29591
ENSMUSG00000093902.1	107	Gm25021
ENSMUSG00000009376.15	7679	Met
ENSMUSG00000015733.13	5890	Capza2
ENSMUSG00000029534.17	9042	St7
ENSMUSG00000098767.1	132	Gm27755
ENSMUSG00000098567.1	109	Gm27762
ENSMUSG00000098874.1	184	Gm27960
ENSMUSG00000098525.1	177	Gm27365
ENSMUSG00000099244.1	256	Gm27542
ENSMUSG00000098988.1	186	Gm28008
ENSMUSG00000086409.3	610	Gm13898
ENSMUSG00000081077.1	1255	Gm13899
ENSMUSG00000106822.1	2936	Gm43533
ENSMUSG00000106801.1	1379	Gm42852
ENSMUSG00000097700.1	601	Gm26738
ENSMUSG00000098570.1	137	Gm27444
ENSMUSG00000098791.1	120	Gm27402
ENSMUSG00000106858.1	5605	Gm43844
ENSMUSG00000010797.6	2255	Wnt2
ENSMUSG00000010796.11	2829	Asz1
ENSMUSG00000107177.1	1820	Gm43845
ENSMUSG00000084203.1	1008	Gm15593
ENSMUSG00000082289.1	784	Gm15596
ENSMUSG00000041301.15	7765	Cftr
ENSMUSG00000087389.1	1707	Gm15592
ENSMUSG00000080767.1	961	Gm15595
ENSMUSG00000000416.16	8829	Cttnbp2
ENSMUSG00000084947.1	2215	Gm15594
ENSMUSG00000106944.1	1587	Gm43843
ENSMUSG00000093271.1	70	Gm26233
ENSMUSG00000095722.1	107	Gm23648
ENSMUSG00000107299.1	264	Gm43228
ENSMUSG00000071568.5	508	Gm5874
ENSMUSG00000106874.1	1050	Gm20186
ENSMUSG00000044155.11	4199	Lsm8
ENSMUSG00000029517.13	1193	Ankrd7
ENSMUSG00000106819.1	1486	Gm43498
ENSMUSG00000084650.1	315	Gm22718
ENSMUSG00000107349.1	1309	Gm6655
ENSMUSG00000107217.1	1870	4930524B17Rik
ENSMUSG00000106885.1	1388	Eif3s6-ps4
ENSMUSG00000088880.1	258	Gm24213
ENSMUSG00000099149.1	120	Mir6370
ENSMUSG00000065702.1	107	Gm22828
ENSMUSG00000107100.1	760	Gm18482
ENSMUSG00000106814.1	107	Gm43501
ENSMUSG00000107067.1	966	Gm42581
ENSMUSG00000106763.1	553	Gm19102
ENSMUSG00000087831.1	131	Gm23960
ENSMUSG00000088458.1	103	Gm26373
ENSMUSG00000060882.5	5152	Kcnd2
ENSMUSG00000106826.1	6700	Gm42583
ENSMUSG00000107097.1	220	Gm42584
ENSMUSG00000106855.1	4083	5330437M03Rik
ENSMUSG00000029669.14	3311	Tspan12
ENSMUSG00000106709.1	524	Gm30270
ENSMUSG00000106871.1	756	Gm3289
ENSMUSG00000029670.12	4796	Ing3
ENSMUSG00000062980.15	8279	Cped1
ENSMUSG00000106736.1	478	Gm42573
ENSMUSG00000029671.15	4360	Wnt16
ENSMUSG00000029672.16	3713	Fam3c
ENSMUSG00000107282.1	776	Gm43630
ENSMUSG00000098187.1	981	Gm8927
ENSMUSG00000106803.1	768	Gm8930
ENSMUSG00000107303.1	1186	Gm18861
ENSMUSG00000096079.1	97	Gm23961
ENSMUSG00000096721.1	110	Gm25942
ENSMUSG00000107059.1	704	Gm43629
ENSMUSG00000068748.7	14245	Ptprz1
ENSMUSG00000029695.13	3817	Aass
ENSMUSG00000117306.1	685	Gm8945
ENSMUSG00000106989.1	2077	Gm5989
ENSMUSG00000117101.1	715	Gm8950
ENSMUSG00000107032.2	2074	Gm5301
ENSMUSG00000029697.6	2409	Fezf1
ENSMUSG00000106775.1	2226	C130093G08Rik
ENSMUSG00000017978.18	9566	Cadps2
ENSMUSG00000098877.1	111	Gm27959
ENSMUSG00000088885.1	133	Gm24217
ENSMUSG00000051956.4	1437	Rnf133
ENSMUSG00000078179.1	1239	Rnf148
ENSMUSG00000043865.3	900	Tas2r118
ENSMUSG00000029700.11	7728	Slc13a1
ENSMUSG00000093580.1	2023	Gm20706
ENSMUSG00000096522.1	101	Gm26386
ENSMUSG00000046192.4	3651	Iqub
ENSMUSG00000023089.12	1032	Ndufa5
ENSMUSG00000029685.15	4497	Asb15
ENSMUSG00000107189.1	404	Gm42689
ENSMUSG00000029683.7	1976	Lmod2
ENSMUSG00000029684.14	6165	Wasl
ENSMUSG00000106946.1	2852	Gm42856
ENSMUSG00000029679.7	3452	Hyal6
ENSMUSG00000029680.2	3269	Hyal4
ENSMUSG00000029682.5	2217	Spam1
ENSMUSG00000107223.1	830	Gm18327
ENSMUSG00000029678.8	2164	Hyal5
ENSMUSG00000077196.1	131	Gm22267
ENSMUSG00000048022.11	5157	Tmem229a
ENSMUSG00000107212.1	796	Gm5302
ENSMUSG00000087867.1	132	Gm24443
ENSMUSG00000089442.1	123	Gm22529
ENSMUSG00000039904.9	6068	Gpr37
ENSMUSG00000029676.15	8669	Pot1a
ENSMUSG00000106799.1	3127	Gm20756
ENSMUSG00000107127.1	335	Gm6719
ENSMUSG00000088387.1	140	Gm24691
ENSMUSG00000106742.1	505	Gm42474
ENSMUSG00000024211.15	9898	Grm8
ENSMUSG00000107377.1	2865	Gm42801
ENSMUSG00000088391.1	117	Gm26310
ENSMUSG00000076067.1	96	Mir592
ENSMUSG00000106990.1	3798	Gm42547
ENSMUSG00000043340.3	2013	6530409C15Rik
ENSMUSG00000107320.1	7004	Gm42549
ENSMUSG00000106959.1	3933	Gm42548
ENSMUSG00000039841.14	4831	Zfp800
ENSMUSG00000083107.1	1252	Gm5303
ENSMUSG00000029708.9	5287	Gcc1
ENSMUSG00000020440.13	1907	Arf5
ENSMUSG00000029707.6	2083	Fscn3
ENSMUSG00000029706.15	1445	Pax4
ENSMUSG00000107130.1	325	Gm43264
ENSMUSG00000001424.14	9757	Snd1
ENSMUSG00000104325.1	1872	Gm37321
ENSMUSG00000103132.1	2915	Gm37978
ENSMUSG00000049939.6	3996	Lrrc4
ENSMUSG00000103899.1	3251	Gm37940
ENSMUSG00000092090.2	7367	Gm3294
ENSMUSG00000065469.1	73	Mir129-1
ENSMUSG00000059201.12	3354	Lep
ENSMUSG00000064436.1	166	Gm25589
ENSMUSG00000029701.15	5663	Rbm28
ENSMUSG00000095596.1	126	Gm24303
ENSMUSG00000079654.3	3411	Prrt4
ENSMUSG00000003500.13	3294	Impdh1
ENSMUSG00000089289.1	131	Gm26021
ENSMUSG00000043421.8	1103	Hilpda
ENSMUSG00000079652.8	1276	Fam71f2
ENSMUSG00000039742.15	1625	Fam71f1
ENSMUSG00000090692.1	190	Gm17172
ENSMUSG00000029767.16	4663	Calu
ENSMUSG00000058831.13	2557	Opn1sw
ENSMUSG00000029769.16	4334	Ccdc136
ENSMUSG00000092956.1	89	Gm26220
ENSMUSG00000104796.1	143	Gm44354
ENSMUSG00000068699.12	9402	Flnc
ENSMUSG00000004285.12	1063	Atp6v1f
ENSMUSG00000090685.1	682	Atp6v1fnb
ENSMUSG00000059022.15	7757	Kcp
ENSMUSG00000088643.1	106	Gm26484
ENSMUSG00000097137.1	1487	Gm26627
ENSMUSG00000029771.12	2905	Irf5
ENSMUSG00000012535.14	13100	Tnpo3
ENSMUSG00000106904.1	1535	Gm43029
ENSMUSG00000001763.14	5195	Tspan33
ENSMUSG00000001761.7	5621	Smo
ENSMUSG00000081564.1	365	Gm13717
ENSMUSG00000029772.17	18255	Ahcyl2
ENSMUSG00000107012.1	3611	4930528J11Rik
ENSMUSG00000039629.14	8329	Strip2
ENSMUSG00000082036.1	1155	Gm13724
ENSMUSG00000065078.1	107	Gm24536
ENSMUSG00000083961.1	207	Gm13725
ENSMUSG00000045709.11	1685	Smkr-ps
ENSMUSG00000095989.1	102	Gm23049
ENSMUSG00000058440.14	10282	Nrf1
ENSMUSG00000065343.1	327	Gm25580
ENSMUSG00000076361.1	75	Mir182
ENSMUSG00000065586.1	106	Mir96
ENSMUSG00000065619.2	70	Mir183
ENSMUSG00000103108.2	2234	Rncr4
ENSMUSG00000039159.16	4780	Ube2h
ENSMUSG00000084861.1	1509	1700095J07Rik
ENSMUSG00000087846.1	96	Gm25625
ENSMUSG00000039130.18	5074	Zc3hc1
ENSMUSG00000065662.1	114	n-R5s161
ENSMUSG00000029775.14	8443	Klhdc10
ENSMUSG00000085470.1	622	1700012C14Rik
ENSMUSG00000029782.20	9856	Tmem209
ENSMUSG00000029784.13	1807	Ssmem1
ENSMUSG00000071553.10	3212	Cpa2
ENSMUSG00000039070.5	2739	Cpa4
ENSMUSG00000086854.1	492	Gm13781
ENSMUSG00000029788.13	2506	Cpa5
ENSMUSG00000054446.8	1750	Cpa1
ENSMUSG00000029790.16	4979	Cep41
ENSMUSG00000086542.1	352	Gm13782
ENSMUSG00000083221.1	231	Gm14528
ENSMUSG00000051855.15	3945	Mest
ENSMUSG00000098260.1	230	Gm27522
ENSMUSG00000107825.1	681	Gm44296
ENSMUSG00000099073.1	99	Gm27568
ENSMUSG00000065501.1	98	Mir335
ENSMUSG00000025607.15	5121	Copg2
ENSMUSG00000085321.1	1017	4930412F09Rik
ENSMUSG00000039032.2	1674	Tsga13
ENSMUSG00000073209.4	3056	Klf14
ENSMUSG00000065610.1	88	Mir29a
ENSMUSG00000065604.2	71	Mir29b-1
ENSMUSG00000097998.1	404	Gm27019
ENSMUSG00000044471.12	7378	Lncpint
ENSMUSG00000087312.1	719	Gm13833
ENSMUSG00000104030.1	2094	5330406M23Rik
ENSMUSG00000086922.2	685	Gm13835
ENSMUSG00000103220.1	2292	Gm37728
ENSMUSG00000087380.7	2406	2210408F21Rik
ENSMUSG00000106867.1	2731	Gm43800
ENSMUSG00000086931.1	279	Gm14532
ENSMUSG00000086212.7	2944	Mkln1os
ENSMUSG00000086855.1	581	Gm13844
ENSMUSG00000025609.15	28943	Mkln1
ENSMUSG00000025608.9	5488	Podxl
ENSMUSG00000086732.1	1333	Gm6117
ENSMUSG00000086804.8	6805	Gm43154
ENSMUSG00000084973.2	2774	Gm13848
ENSMUSG00000107010.1	385	Gm43293
ENSMUSG00000087379.1	835	Gm13849
ENSMUSG00000029766.7	1008	1700012A03Rik
ENSMUSG00000085616.1	623	Gm13850
ENSMUSG00000029765.12	14103	Plxna4
ENSMUSG00000086720.1	403	Plxna4os3
ENSMUSG00000086675.1	2044	Plxna4os2
ENSMUSG00000086763.1	1977	Plxna4os1
ENSMUSG00000084386.1	242	Gm13852
ENSMUSG00000106873.1	660	BC049739
ENSMUSG00000053768.13	2905	Chchd3
ENSMUSG00000085847.1	3261	Gm14540
ENSMUSG00000106676.1	2996	Gm42895
ENSMUSG00000087777.1	104	Gm22321
ENSMUSG00000082217.1	772	Gm1401
ENSMUSG00000029763.17	12640	Exoc4
ENSMUSG00000083728.1	1679	Gm13854
ENSMUSG00000107358.1	1612	Gm43168
ENSMUSG00000107103.1	2128	Gm43164
ENSMUSG00000087441.1	557	Gm13853
ENSMUSG00000056215.13	12068	Lrguk
ENSMUSG00000087356.1	1742	Gm13856
ENSMUSG00000018999.14	9177	Slc35b4
ENSMUSG00000087613.1	744	Gm13855
ENSMUSG00000086762.1	1647	Gm14546
ENSMUSG00000001642.18	8384	Akr1b3
ENSMUSG00000029762.6	1499	Akr1b8
ENSMUSG00000081991.1	1423	Gm13859
ENSMUSG00000081196.1	671	Gm13858
ENSMUSG00000061758.13	3535	Akr1b10
ENSMUSG00000052131.7	1281	Akr1b7
ENSMUSG00000084965.1	2851	Gm13857
ENSMUSG00000038871.5	3588	Bpgm
ENSMUSG00000085187.1	452	Gm13860
ENSMUSG00000029761.16	12041	Cald1
ENSMUSG00000085382.1	495	Gm13861
ENSMUSG00000060411.3	235	Npn2
ENSMUSG00000086834.1	371	Gm14547
ENSMUSG00000038836.15	11206	Agbl3
ENSMUSG00000082920.1	785	Gm13864
ENSMUSG00000082118.1	197	Gm13862
ENSMUSG00000082446.1	602	Gm13863
ENSMUSG00000106707.1	1233	Gm43748
ENSMUSG00000057137.9	5853	Tmem140
ENSMUSG00000046806.13	4269	Cyren
ENSMUSG00000058486.11	4652	Wdr91
ENSMUSG00000029848.11	1803	Stra8
ENSMUSG00000029847.13	3630	Slc23a4
ENSMUSG00000038784.13	9779	Cnot4
ENSMUSG00000038759.15	9306	Nup205
ENSMUSG00000087808.1	156	Gm23435
ENSMUSG00000073155.12	2784	1810058I24Rik
ENSMUSG00000029843.4	4528	Slc13a4
ENSMUSG00000047420.8	1606	Fam180a
ENSMUSG00000107341.1	424	1700065J11Rik
ENSMUSG00000029840.8	3960	Mtpn
ENSMUSG00000095986.1	96	Gm23053
ENSMUSG00000107110.1	760	Gm42931
ENSMUSG00000107145.1	414	Gm43442
ENSMUSG00000077246.1	135	Gm23273
ENSMUSG00000107089.1	2393	Gm43443
ENSMUSG00000073154.10	9180	9330158H04Rik
ENSMUSG00000045613.9	6053	Chrm2
ENSMUSG00000070075.1	84	Mir490
ENSMUSG00000106817.1	205	Gm43441
ENSMUSG00000106872.1	429	Gm2189
ENSMUSG00000080336.1	147	Gm25111
ENSMUSG00000029838.11	3433	Ptn
ENSMUSG00000038665.15	6242	Dgki
ENSMUSG00000029837.2	908	1700111E14Rik
